,student_id,gender_code,age,week,weekday,time,engagement_level,room,class_id
698,11,1,16,3,4,12:15:00,Highly Engaged,R2,133
699,10,1,15,3,4,12:15:00,Not Engaged,R2,133
700,1,1,16,3,4,15:35:00,Engaged,R2,134
701,21,1,15,3,4,15:20:00,Engaged,R2,134
702,13,1,16,3,4,14:25:00,Highly Engaged,R2,134
703,1,1,16,3,4,14:20:00,Not Engaged,R2,134
704,23,1,16,3,5,12:40:00,Not Engaged,R5,136
705,21,1,15,3,5,12:15:00,Highly Engaged,R5,136
706,1,1,16,3,5,11:50:00,Highly Engaged,R5,136
707,15,1,16,3,5,11:30:00,Highly Engaged,R5,136
708,20,1,16,3,5,11:30:00,Highly Engaged,R5,136
709,19,1,16,3,5,11:30:00,Highly Engaged,R5,136
710,17,1,16,3,5,11:30:00,Highly Engaged,R5,136
711,21,1,15,3,5,13:10:00,Highly Engaged,R2,137
712,2,1,17,3,5,13:10:00,Not Engaged,R2,137
713,1,1,16,3,5,13:10:00,Not Engaged,R2,137
714,15,1,16,3,5,15:25:00,Engaged,R2,138
715,21,1,15,3,5,15:20:00,Highly Engaged,R2,138
716,19,1,16,3,5,15:20:00,Not Engaged,R2,138
717,19,1,16,3,5,15:15:00,Highly Engaged,R2,138
718,1,1,16,3,5,15:10:00,Not Engaged,R2,138
719,2,1,17,3,5,15:10:00,Highly Engaged,R2,138
720,3,1,16,3,5,15:05:00,Not Engaged,R2,138
721,6,1,16,3,5,15:05:00,Not Engaged,R2,138
722,1,1,16,4,1,11:25:00,Highly Engaged,R2,140
723,18,1,16,4,1,11:25:00,Highly Engaged,R2,140
724,22,1,16,4,1,13:25:00,Engaged,R2,141
725,20,1,16,4,1,13:20:00,Highly Engaged,R2,141
726,20,1,16,4,1,13:20:00,Highly Engaged,R2,141
727,21,1,15,4,1,13:20:00,Not Engaged,R2,141
728,3,1,16,4,1,13:15:00,Highly Engaged,R2,141
729,15,1,16,4,1,12:35:00,Engaged,R2,141
730,19,1,16,4,1,12:30:00,Engaged,R2,141
731,19,1,16,4,1,15:30:00,Highly Engaged,Out,142
732,15,1,16,4,1,15:30:00,Highly Engaged,Out,142
733,2,1,17,4,1,15:25:00,Not Engaged,Out,142
734,22,1,16,4,1,15:15:00,Engaged,Out,142
735,19,1,16,4,1,14:20:00,Engaged,Out,142
736,15,1,16,4,1,14:20:00,Highly Engaged,Out,142
737,1,1,16,4,1,14:15:00,Highly Engaged,Out,142
738,11,1,16,4,4,09:35:00,Highly Engaged,R2,148
739,15,1,16,4,4,11:00:00,Highly Engaged,R2,149
740,18,1,16,4,4,10:55:00,Highly Engaged,R2,149
741,19,1,16,4,4,10:50:00,Engaged,R2,149
742,2,1,17,4,4,11:35:00,Not Engaged,R2,150
743,16,1,16,4,4,13:25:00,Not Engaged,R2,151
744,11,1,16,4,4,13:25:00,Engaged,R2,151
745,2,1,17,4,4,13:25:00,Highly Engaged,R2,151
746,20,1,16,4,4,13:20:00,Highly Engaged,R2,151
747,13,1,16,4,4,13:20:00,Highly Engaged,R2,151
748,19,1,16,4,4,13:20:00,Engaged,R2,151
749,21,1,15,4,4,13:20:00,Not Engaged,R2,151
750,21,1,15,4,4,12:40:00,Not Engaged,R2,151
751,3,1,16,4,4,15:35:00,Highly Engaged,R2,152
752,18,1,16,4,4,15:25:00,Highly Engaged,R2,152
753,2,1,17,4,4,15:25:00,Highly Engaged,R2,152
754,19,1,16,4,4,15:20:00,Highly Engaged,R2,152
755,12,1,16,4,4,15:10:00,Engaged,R2,152
756,21,1,15,4,4,15:10:00,Engaged,R2,152
757,18,1,16,4,4,14:15:00,Not Engaged,R2,152
758,19,1,16,4,5,11:00:00,Engaged,R5,154
759,2,1,17,4,5,10:40:00,Not Engaged,R5,154
760,3,1,16,4,5,11:50:00,Not Engaged,R5,155
761,1,1,16,4,5,11:25:00,Not Engaged,R5,155
762,21,1,15,4,5,12:40:00,Highly Engaged,R2,156
763,6,1,16,4,5,12:10:00,Not Engaged,R2,156
764,19,1,16,4,5,13:25:00,Engaged,R2,157
765,2,1,17,4,5,15:30:00,Highly Engaged,R2,158
766,1,1,16,4,5,15:30:00,Not Engaged,R2,158
767,3,1,16,4,5,15:30:00,Engaged,R2,158
768,2,1,17,4,5,14:15:00,Highly Engaged,R2,158
769,1,1,16,4,5,14:15:00,Not Engaged,R2,158
770,15,1,16,1,1,11:00:00,Highly Engaged,R1,159
771,20,1,16,1,1,11:00:00,Highly Engaged,R1,159
772,13,1,16,1,1,11:00:00,Engaged,R1,159
773,23,1,16,1,1,11:00:00,Highly Engaged,R1,159
774,21,1,15,1,1,11:00:00,Not Engaged,R1,159
775,1,1,16,1,1,10:55:00,Not Engaged,R1,159
776,14,1,16,1,1,10:55:00,Not Engaged,R1,159
777,9,1,17,1,1,10:55:00,Highly Engaged,R1,159
778,3,1,16,1,1,10:00:00,Highly Engaged,R1,159
779,18,1,16,1,1,10:00:00,Not Engaged,R1,159
780,8,1,16,1,1,10:00:00,Highly Engaged,R1,159
781,10,1,15,1,1,11:55:00,Not Engaged,R1,160
782,12,1,16,1,1,11:30:00,Not Engaged,R1,160
783,8,1,16,1,1,13:25:00,Highly Engaged,R1,161
784,15,1,16,1,1,13:25:00,Highly Engaged,R1,161
785,5,1,16,1,1,13:20:00,Highly Engaged,R1,161
786,6,1,16,1,1,13:20:00,Highly Engaged,R1,161
787,20,1,16,1,1,13:20:00,Highly Engaged,R1,161
788,18,1,16,1,1,13:20:00,Not Engaged,R1,161
789,3,1,16,1,1,13:20:00,Highly Engaged,R1,161
790,9,1,17,1,1,13:20:00,Engaged,R1,161
791,14,1,16,1,1,13:20:00,Not Engaged,R1,161
792,10,1,15,1,1,13:20:00,Not Engaged,R1,161
793,12,1,16,1,1,15:35:00,Not Engaged,R5,162
794,8,1,16,1,1,15:35:00,Highly Engaged,R5,162
795,7,1,15,1,1,15:35:00,Not Engaged,R5,162
796,5,1,16,1,1,15:35:00,Highly Engaged,R5,162
797,6,1,16,1,1,15:35:00,Highly Engaged,R5,162
798,4,1,16,1,1,15:35:00,Highly Engaged,R5,162
799,3,1,16,1,1,15:35:00,Highly Engaged,R5,162
800,1,1,16,1,1,15:35:00,Highly Engaged,R5,162
801,15,1,16,1,1,15:30:00,Engaged,R5,162
802,20,1,16,1,1,15:30:00,Highly Engaged,R5,162
803,18,1,16,1,1,15:30:00,Not Engaged,R5,162
804,21,1,15,1,1,15:30:00,Highly Engaged,R5,162
805,13,1,16,1,1,15:30:00,Highly Engaged,R5,162
806,14,1,16,1,1,15:25:00,Not Engaged,R5,162
807,1,1,16,1,1,14:20:00,Highly Engaged,R5,162
808,5,1,16,1,2,11:00:00,Highly Engaged,R1,164
809,6,1,16,1,2,11:00:00,Highly Engaged,R1,164
810,13,1,16,1,2,11:00:00,Highly Engaged,R1,164
811,7,1,15,1,2,11:00:00,Engaged,R1,164
812,17,1,16,1,2,11:00:00,Highly Engaged,R1,164
813,20,1,16,1,2,11:00:00,Highly Engaged,R1,164
814,3,1,16,1,2,11:00:00,Engaged,R1,164
815,15,1,16,1,2,11:00:00,Engaged,R1,164
816,9,1,17,1,2,11:00:00,Highly Engaged,R1,164
817,8,1,16,1,2,10:55:00,Highly Engaged,R1,164
818,12,1,16,1,2,10:55:00,Engaged,R1,164
819,19,1,16,1,2,10:55:00,Highly Engaged,R1,164
820,23,1,16,1,2,10:55:00,Highly Engaged,R1,164
821,1,1,16,1,2,10:55:00,Highly Engaged,R1,164
822,21,1,15,1,2,10:55:00,Highly Engaged,R1,164
823,18,1,16,1,2,10:40:00,Not Engaged,R1,164
824,19,1,16,1,2,13:25:00,Engaged,R1,166
825,17,1,16,1,2,13:25:00,Highly Engaged,R1,166
826,5,1,16,1,2,13:25:00,Highly Engaged,R1,166
827,15,1,16,1,2,13:25:00,Engaged,R1,166
828,6,1,16,1,2,13:25:00,Highly Engaged,R1,166
829,1,1,16,1,2,13:20:00,Highly Engaged,R1,166
830,3,1,16,1,2,13:20:00,Highly Engaged,R1,166
831,12,1,16,1,2,13:15:00,Not Engaged,R1,166
832,9,1,17,1,2,13:10:00,Highly Engaged,R1,166
833,10,1,15,1,2,13:10:00,Not Engaged,R1,166
834,11,1,16,1,2,13:10:00,Not Engaged,R1,166
835,10,1,15,1,2,13:10:00,Not Engaged,R1,166
836,8,1,16,1,2,13:10:00,Engaged,R1,166
837,23,1,16,1,2,13:10:00,Engaged,R1,166
838,11,1,16,1,2,12:50:00,Engaged,R1,166
839,21,1,15,1,2,15:35:00,Not Engaged,R5,167
840,17,1,16,1,2,15:30:00,Highly Engaged,R5,167
841,6,1,16,1,2,15:30:00,Highly Engaged,R5,167
842,3,1,16,1,2,15:30:00,Highly Engaged,R5,167
843,1,1,16,1,2,15:30:00,Not Engaged,R5,167
844,20,1,16,1,2,15:30:00,Highly Engaged,R5,167
845,5,1,16,1,2,15:30:00,Highly Engaged,R5,167
846,14,1,16,1,2,15:30:00,Not Engaged,R5,167
847,19,1,16,1,2,15:30:00,Highly Engaged,R5,167
848,18,1,16,1,2,15:25:00,Not Engaged,R5,167
849,23,1,16,1,2,15:25:00,Engaged,R5,167
850,12,1,16,1,2,15:20:00,Not Engaged,R5,167
851,15,1,16,1,2,15:20:00,Highly Engaged,R5,167
852,8,1,16,1,2,15:20:00,Highly Engaged,R5,167
853,13,1,16,1,2,14:20:00,Highly Engaged,R5,167
854,18,1,16,1,2,14:20:00,Engaged,R5,167
855,21,1,15,1,2,14:20:00,Highly Engaged,R5,167
856,18,1,16,1,4,10:15:00,Not Engaged,R1,168
857,7,1,15,1,4,11:00:00,Not Engaged,R1,169
858,1,1,16,1,4,11:00:00,Highly Engaged,R1,169
859,20,1,16,1,4,11:00:00,Highly Engaged,R1,169
860,21,1,15,1,4,11:00:00,Engaged,R1,169
861,6,1,16,1,4,11:00:00,Highly Engaged,R1,169
862,22,1,16,1,4,11:00:00,Highly Engaged,R1,169
863,15,1,16,1,4,11:00:00,Highly Engaged,R1,169
864,4,1,16,1,4,10:55:00,Highly Engaged,R1,169
865,5,1,16,1,4,10:55:00,Engaged,R1,169
866,17,1,16,1,4,10:55:00,Highly Engaged,R1,169
867,19,1,16,1,4,10:55:00,Not Engaged,R1,169
868,14,1,16,1,4,10:55:00,Not Engaged,R1,169
869,3,1,16,1,4,10:55:00,Highly Engaged,R1,169
870,12,1,16,1,4,10:30:00,Highly Engaged,R1,169
871,8,1,16,1,4,10:25:00,Highly Engaged,R1,169
872,23,1,16,1,4,11:40:00,Highly Engaged,R1,170
873,14,1,16,1,4,13:20:00,Not Engaged,R1,171
874,20,1,16,1,4,13:20:00,Highly Engaged,R1,171
875,10,1,15,1,4,13:15:00,Not Engaged,R1,171
876,10,1,15,1,4,13:15:00,Not Engaged,R1,171
877,4,1,16,1,4,13:15:00,Highly Engaged,R1,171
878,21,1,15,1,4,13:15:00,Not Engaged,R1,171
879,1,1,16,1,4,13:10:00,Highly Engaged,R1,171
880,11,1,16,1,4,13:10:00,Not Engaged,R1,171
881,23,1,16,1,4,13:10:00,Not Engaged,R1,171
882,17,1,16,1,4,13:10:00,Highly Engaged,R1,171
883,19,1,16,1,4,13:10:00,Highly Engaged,R1,171
884,15,1,16,1,4,13:10:00,Highly Engaged,R1,171
885,18,1,16,1,4,13:00:00,Not Engaged,R1,171
886,9,1,17,1,4,15:35:00,Highly Engaged,R1,172
887,15,1,16,1,4,15:35:00,Highly Engaged,R1,172
888,22,1,16,1,4,15:35:00,Highly Engaged,R1,172
889,6,1,16,1,4,15:35:00,Highly Engaged,R1,172
890,3,1,16,1,4,15:35:00,Highly Engaged,R1,172
891,8,1,16,1,4,15:35:00,Highly Engaged,R1,172
892,20,1,16,1,4,15:30:00,Highly Engaged,R1,172
893,1,1,16,1,4,15:30:00,Highly Engaged,R1,172
894,5,1,16,1,4,15:30:00,Not Engaged,R1,172
895,4,1,16,1,4,15:30:00,Highly Engaged,R1,172
896,18,1,16,1,4,15:25:00,Highly Engaged,R1,172
897,14,1,16,1,4,15:25:00,Not Engaged,R1,172
898,17,1,16,1,4,15:25:00,Highly Engaged,R1,172
899,10,1,15,1,4,15:25:00,Engaged,R1,172
900,11,1,16,1,4,15:25:00,Highly Engaged,R1,172
901,19,1,16,1,4,15:10:00,Highly Engaged,R1,172
902,23,1,16,1,4,15:10:00,Engaged,R1,172
903,11,1,16,1,4,14:55:00,Engaged,R1,172
904,8,1,16,1,4,14:25:00,Not Engaged,R1,172
905,7,1,15,1,4,14:15:00,Not Engaged,R1,172
906,18,1,16,1,5,10:00:00,Not Engaged,R1,173
907,5,1,16,1,5,11:00:00,Highly Engaged,Out,174
908,22,1,16,1,5,11:00:00,Highly Engaged,Out,174
909,1,1,16,1,5,11:00:00,Highly Engaged,Out,174
910,14,1,16,1,5,11:00:00,Not Engaged,Out,174
911,3,1,16,1,5,10:55:00,Highly Engaged,Out,174
912,9,1,17,1,5,10:55:00,Highly Engaged,Out,174
913,23,1,16,1,5,10:50:00,Engaged,Out,174
914,11,1,16,1,5,10:45:00,Engaged,Out,174
915,10,1,15,1,5,10:40:00,Not Engaged,Out,174
916,17,1,16,1,5,12:05:00,Highly Engaged,Out,175
917,15,1,16,1,5,12:05:00,Engaged,Out,175
918,7,1,15,1,5,11:30:00,Not Engaged,Out,175
919,6,1,16,1,5,11:30:00,Highly Engaged,Out,175
920,10,1,15,1,5,12:45:00,Not Engaged,R1,176
921,1,1,16,1,5,12:40:00,Not Engaged,R1,176
922,7,1,15,1,5,12:35:00,Highly Engaged,R1,176
923,14,1,16,1,5,12:10:00,Not Engaged,R1,176
924,16,1,16,1,5,12:10:00,Engaged,R1,176
925,22,1,16,1,5,12:10:00,Engaged,R1,176
926,20,1,16,1,5,12:10:00,Highly Engaged,R1,176
927,21,1,15,1,5,12:10:00,Highly Engaged,R1,176
928,17,1,16,1,5,12:05:00,Highly Engaged,R1,176
929,15,1,16,1,5,12:05:00,Engaged,R1,176
930,10,1,15,1,5,12:45:00,Not Engaged,R1,177
931,21,1,15,1,5,15:05:00,Engaged,R1,178
932,16,1,16,2,1,10:55:00,Highly Engaged,R1,180
933,22,1,16,2,1,10:55:00,Engaged,R1,180
934,14,1,16,2,1,10:55:00,Not Engaged,R1,180
935,18,1,16,2,1,10:30:00,Not Engaged,R1,180
936,3,1,16,2,1,11:25:00,Highly Engaged,R1,181
937,7,1,15,2,1,11:25:00,Highly Engaged,R1,181
938,5,1,16,2,1,11:25:00,Highly Engaged,R1,181
939,3,1,16,2,1,13:25:00,Highly Engaged,R1,182
940,7,1,15,2,1,13:10:00,Not Engaged,R1,182
941,18,1,16,2,1,13:10:00,Not Engaged,R1,182
942,12,1,16,2,1,12:10:00,Engaged,R1,182
943,3,1,16,2,1,15:35:00,Highly Engaged,R1,183
944,22,1,16,2,1,15:35:00,Highly Engaged,R1,183
945,14,1,16,2,1,15:35:00,Not Engaged,R1,183
946,11,1,16,2,1,15:35:00,Engaged,R1,183
947,21,1,15,2,1,15:30:00,Highly Engaged,R1,183
948,13,1,16,2,1,15:30:00,Highly Engaged,R1,183
949,18,1,16,2,1,15:25:00,Highly Engaged,R1,183
950,12,1,16,2,1,15:20:00,Not Engaged,R1,183
951,23,1,16,2,1,15:20:00,Highly Engaged,R1,183
952,11,1,16,2,1,15:20:00,Engaged,R1,183
953,11,1,16,2,1,14:25:00,Engaged,R1,183
954,23,1,16,2,1,14:20:00,Not Engaged,R1,183
955,23,1,16,2,1,14:20:00,Highly Engaged,R1,183
956,14,1,16,2,2,10:55:00,Not Engaged,R1,185
957,7,1,15,2,2,10:50:00,Not Engaged,R1,185
958,7,1,15,2,2,10:50:00,Not Engaged,R1,185
959,23,1,16,2,2,10:50:00,Highly Engaged,R1,185
960,21,1,15,2,2,13:25:00,Engaged,R1,187
961,12,1,16,2,2,13:20:00,Highly Engaged,R1,187
962,12,1,16,2,2,13:20:00,Engaged,R1,187
963,7,1,15,2,2,13:20:00,Highly Engaged,R1,187
964,3,1,16,2,2,13:20:00,Highly Engaged,R1,187
965,5,1,16,2,2,13:20:00,Highly Engaged,R1,187
966,8,1,16,2,2,13:10:00,Not Engaged,R1,187
967,13,1,16,2,2,13:10:00,Not Engaged,R1,187
968,21,1,15,2,2,12:45:00,Engaged,R1,187
969,5,1,16,2,2,12:10:00,Highly Engaged,R1,187
970,3,1,16,2,2,15:35:00,Highly Engaged,R1,188
971,21,1,15,2,2,15:35:00,Not Engaged,R1,188
972,13,1,16,2,2,15:30:00,Highly Engaged,R1,188
973,14,1,16,2,2,15:30:00,Not Engaged,R1,188
974,8,1,16,2,2,15:05:00,Highly Engaged,R1,188
975,14,1,16,2,2,14:20:00,Not Engaged,R1,188
976,22,1,16,2,4,11:00:00,Highly Engaged,R1,190
977,13,1,16,2,4,10:55:00,Highly Engaged,R1,190
978,23,1,16,2,4,10:55:00,Highly Engaged,R1,190
979,21,1,15,2,4,10:55:00,Not Engaged,R1,190
980,3,1,16,2,4,10:50:00,Not Engaged,R1,190
981,18,1,16,2,4,10:45:00,Not Engaged,R1,190
982,7,1,15,2,4,11:25:00,Not Engaged,R1,191
983,14,1,16,2,4,11:25:00,Not Engaged,R1,191
984,22,1,16,2,4,13:20:00,Not Engaged,R5,192
985,14,1,16,2,4,13:20:00,Not Engaged,R5,192
986,18,1,16,2,4,12:55:00,Highly Engaged,R5,192
987,6,1,16,2,4,15:30:00,Engaged,R1,193
988,4,1,16,2,4,15:30:00,Highly Engaged,R1,193
989,3,1,16,2,4,15:30:00,Highly Engaged,R1,193
990,4,1,16,2,4,15:30:00,Highly Engaged,R1,193
991,21,1,15,2,4,15:30:00,Not Engaged,R1,193
992,4,1,16,2,4,15:30:00,Highly Engaged,R1,193
993,4,1,16,2,4,15:30:00,Highly Engaged,R1,193
994,13,1,16,2,4,15:30:00,Highly Engaged,R1,193
995,5,1,16,2,4,15:30:00,Highly Engaged,R1,193
996,22,1,16,2,4,15:30:00,Highly Engaged,R1,193
997,14,1,16,2,4,15:30:00,Not Engaged,R1,193
998,18,1,16,2,4,15:15:00,Not Engaged,R1,193
999,7,1,15,2,4,14:55:00,Not Engaged,R1,193
1000,5,1,16,2,5,12:40:00,Highly Engaged,R1,195
1001,3,1,16,2,5,12:40:00,Highly Engaged,R1,195
1002,6,1,16,2,5,12:40:00,Engaged,R1,195
1003,7,1,15,2,5,12:40:00,Not Engaged,R1,195
1004,14,1,16,2,5,12:35:00,Not Engaged,R1,195
1005,18,1,16,2,5,12:30:00,Not Engaged,R1,195
1006,22,1,16,2,5,12:30:00,Highly Engaged,R1,195
1007,21,1,15,2,5,11:45:00,Not Engaged,R1,195
1008,23,1,16,2,5,11:30:00,Highly Engaged,R1,195
1009,18,1,16,2,5,11:25:00,Not Engaged,R1,195
1010,13,1,16,2,5,11:25:00,Engaged,R1,195
1011,14,1,16,2,5,11:25:00,Not Engaged,R1,195
1012,22,1,16,2,5,11:25:00,Highly Engaged,R1,195
1013,15,1,16,3,1,10:55:00,Not Engaged,R1,199
1014,20,1,16,3,1,10:50:00,Highly Engaged,R1,199
1015,21,1,15,3,1,10:50:00,Engaged,R1,199
1016,19,1,16,3,1,10:50:00,Not Engaged,R1,199
1017,17,1,16,3,1,10:50:00,Engaged,R1,199
1018,18,1,16,3,1,10:30:00,Engaged,R1,199
1019,16,1,16,3,1,11:25:00,Highly Engaged,R1,200
1020,22,1,16,3,1,11:25:00,Highly Engaged,R1,200
1021,1,1,16,3,1,13:15:00,Not Engaged,R1,201
1022,7,1,15,3,1,13:10:00,Not Engaged,R1,201
1023,17,1,16,3,1,13:00:00,Highly Engaged,R1,201
1024,1,1,16,3,1,12:15:00,Not Engaged,R1,201
1025,17,1,16,3,1,15:35:00,Highly Engaged,R1,202
1026,19,1,16,3,1,15:35:00,Not Engaged,R1,202
1027,21,1,15,3,1,15:30:00,Not Engaged,R1,202
1028,1,1,16,3,1,15:30:00,Highly Engaged,R1,202
1029,13,1,16,3,1,15:30:00,Highly Engaged,R1,202
1030,16,1,16,3,1,15:25:00,Highly Engaged,R1,202
1031,14,1,16,3,1,15:25:00,Highly Engaged,R1,202
1032,22,1,16,3,1,15:25:00,Highly Engaged,R1,202
1033,18,1,16,3,1,15:25:00,Engaged,R1,202
1034,7,1,15,3,1,15:20:00,Not Engaged,R1,202
1035,18,1,16,3,1,14:20:00,Not Engaged,R1,202
1036,13,1,16,3,1,14:20:00,Highly Engaged,R1,202
1037,21,1,15,3,1,14:20:00,Highly Engaged,R1,202
1038,20,1,16,3,1,14:15:00,Highly Engaged,R1,202
1039,10,1,15,3,2,09:15:00,Not Engaged,Out,203
1040,11,1,16,3,2,09:15:00,Engaged,Out,203
1041,23,1,16,3,2,09:00:00,Highly Engaged,Out,203
1042,6,1,16,3,2,09:00:00,Not Engaged,Out,203
1043,5,1,16,3,2,09:00:00,Highly Engaged,Out,203
1044,1,1,16,3,2,10:55:00,Highly Engaged,R1,204
1045,18,1,16,3,2,10:55:00,Not Engaged,R1,204
1046,20,1,16,3,2,11:50:00,Highly Engaged,R1,205
1047,22,1,16,3,2,11:30:00,Highly Engaged,R1,205
1048,21,1,15,3,2,11:25:00,Engaged,R1,205
1049,10,1,15,3,2,11:25:00,Not Engaged,R1,205
1050,21,1,15,3,2,13:25:00,Highly Engaged,R1,206
1051,3,1,16,3,2,13:15:00,Not Engaged,R1,206
1052,4,1,16,3,2,13:10:00,Highly Engaged,R1,206
1053,6,1,16,3,2,13:10:00,Engaged,R1,206
1054,18,1,16,3,2,13:10:00,Not Engaged,R1,206
1055,17,1,16,3,2,13:05:00,Highly Engaged,R1,206
1056,23,1,16,3,2,12:20:00,Highly Engaged,R1,206
1057,22,1,16,3,2,12:10:00,Highly Engaged,R1,206
1058,16,1,16,3,2,12:10:00,Highly Engaged,R1,206
1059,19,1,16,3,2,12:10:00,Highly Engaged,R1,206
1060,22,1,16,3,2,15:30:00,Engaged,R1,207
1061,16,1,16,3,2,15:30:00,Not Engaged,R1,207
1062,14,1,16,3,2,15:30:00,Not Engaged,R1,207
1063,20,1,16,3,2,15:20:00,Highly Engaged,R1,207
1064,19,1,16,3,2,15:20:00,Highly Engaged,R1,207
1065,17,1,16,3,2,15:20:00,Engaged,R1,207
1066,15,1,16,3,2,15:20:00,Highly Engaged,R1,207
1067,7,1,15,3,2,15:20:00,Highly Engaged,R1,207
1068,18,1,16,3,2,15:20:00,Highly Engaged,R1,207
1069,21,1,15,3,2,15:00:00,Not Engaged,R1,207
1070,19,1,16,3,2,14:30:00,Engaged,R1,207
1071,20,1,16,3,2,14:25:00,Highly Engaged,R1,207
1072,11,1,16,3,4,09:05:00,Engaged,R1,208
1073,22,1,16,3,4,11:00:00,Engaged,R1,209
1074,1,1,16,3,4,12:00:00,Not Engaged,R1,210
1075,20,1,16,3,4,11:55:00,Highly Engaged,R1,210
1076,3,1,16,3,4,13:25:00,Engaged,R5,211
1077,6,1,16,3,4,13:25:00,Highly Engaged,R5,211
1078,15,1,16,3,4,13:10:00,Highly Engaged,R5,211
1079,19,1,16,3,4,13:05:00,Highly Engaged,R5,211
1080,13,1,16,3,4,13:05:00,Highly Engaged,R5,211
1081,19,1,16,3,4,13:05:00,Engaged,R5,211
1082,21,1,15,3,4,13:05:00,Not Engaged,R5,211
1083,11,1,16,3,4,12:15:00,Highly Engaged,R5,211
1084,10,1,15,3,4,12:15:00,Not Engaged,R5,211
1085,1,1,16,3,4,15:35:00,Engaged,R1,212
1086,21,1,15,3,4,15:20:00,Engaged,R1,212
1087,13,1,16,3,4,14:25:00,Highly Engaged,R1,212
1088,1,1,16,3,4,14:20:00,Not Engaged,R1,212
1089,23,1,16,3,5,12:40:00,Not Engaged,R1,214
1090,21,1,15,3,5,12:15:00,Highly Engaged,R1,214
1091,1,1,16,3,5,11:50:00,Highly Engaged,R1,214
1092,15,1,16,3,5,11:30:00,Highly Engaged,R1,214
1093,20,1,16,3,5,11:30:00,Highly Engaged,R1,214
1094,19,1,16,3,5,11:30:00,Highly Engaged,R1,214
1095,17,1,16,3,5,11:30:00,Highly Engaged,R1,214
1096,21,1,15,3,5,13:10:00,Highly Engaged,R1,215
1097,2,1,17,3,5,13:10:00,Not Engaged,R1,215
1098,1,1,16,3,5,13:10:00,Not Engaged,R1,215
1099,15,1,16,3,5,15:25:00,Engaged,R1,216
1100,21,1,15,3,5,15:20:00,Highly Engaged,R1,216
1101,19,1,16,3,5,15:20:00,Not Engaged,R1,216
1102,19,1,16,3,5,15:15:00,Highly Engaged,R1,216
1103,1,1,16,3,5,15:10:00,Not Engaged,R1,216
1104,2,1,17,3,5,15:10:00,Highly Engaged,R1,216
1105,3,1,16,3,5,15:05:00,Not Engaged,R1,216
1106,6,1,16,3,5,15:05:00,Not Engaged,R1,216
1107,1,1,16,4,1,11:25:00,Highly Engaged,R1,218
1108,18,1,16,4,1,11:25:00,Highly Engaged,R1,218
1109,22,1,16,4,1,13:25:00,Engaged,R1,219
1110,20,1,16,4,1,13:20:00,Highly Engaged,R1,219
1111,20,1,16,4,1,13:20:00,Highly Engaged,R1,219
1112,21,1,15,4,1,13:20:00,Not Engaged,R1,219
1113,3,1,16,4,1,13:15:00,Highly Engaged,R1,219
1114,15,1,16,4,1,12:35:00,Engaged,R1,219
1115,19,1,16,4,1,12:30:00,Engaged,R1,219
1116,19,1,16,4,1,15:30:00,Highly Engaged,R5,220
1117,15,1,16,4,1,15:30:00,Highly Engaged,R5,220
1118,2,1,17,4,1,15:25:00,Not Engaged,R5,220
1119,22,1,16,4,1,15:15:00,Engaged,R5,220
1120,19,1,16,4,1,14:20:00,Engaged,R5,220
1121,15,1,16,4,1,14:20:00,Highly Engaged,R5,220
1122,1,1,16,4,1,14:15:00,Highly Engaged,R5,220
1123,11,1,16,4,4,09:35:00,Highly Engaged,R1,226
1124,15,1,16,4,4,11:00:00,Highly Engaged,R1,227
1125,18,1,16,4,4,10:55:00,Highly Engaged,R1,227
1126,19,1,16,4,4,10:50:00,Engaged,R1,227
1127,2,1,17,4,4,11:35:00,Not Engaged,R1,228
1128,16,1,16,4,4,13:25:00,Not Engaged,R1,229
1129,11,1,16,4,4,13:25:00,Engaged,R1,229
1130,2,1,17,4,4,13:25:00,Highly Engaged,R1,229
1131,20,1,16,4,4,13:20:00,Highly Engaged,R1,229
1132,13,1,16,4,4,13:20:00,Highly Engaged,R1,229
1133,19,1,16,4,4,13:20:00,Engaged,R1,229
1134,21,1,15,4,4,13:20:00,Not Engaged,R1,229
1135,21,1,15,4,4,12:40:00,Not Engaged,R1,229
1136,3,1,16,4,4,15:35:00,Highly Engaged,R1,230
1137,18,1,16,4,4,15:25:00,Highly Engaged,R1,230
1138,2,1,17,4,4,15:25:00,Highly Engaged,R1,230
1139,19,1,16,4,4,15:20:00,Highly Engaged,R1,230
1140,12,1,16,4,4,15:10:00,Engaged,R1,230
1141,21,1,15,4,4,15:10:00,Engaged,R1,230
1142,18,1,16,4,4,14:15:00,Not Engaged,R1,230
1143,19,1,16,4,5,11:00:00,Engaged,Out,232
1144,2,1,17,4,5,10:40:00,Not Engaged,Out,232
1145,3,1,16,4,5,11:50:00,Not Engaged,Out,233
1146,1,1,16,4,5,11:25:00,Not Engaged,Out,233
1147,21,1,15,4,5,12:40:00,Highly Engaged,R1,234
1148,6,1,16,4,5,12:10:00,Not Engaged,R1,234
1149,19,1,16,4,5,13:25:00,Engaged,R1,235
1150,2,1,17,4,5,15:30:00,Highly Engaged,R1,236
1151,1,1,16,4,5,15:30:00,Not Engaged,R1,236
1152,3,1,16,4,5,15:30:00,Engaged,R1,236
1153,2,1,17,4,5,14:15:00,Highly Engaged,R1,236
1154,1,1,16,4,5,14:15:00,Not Engaged,R1,236
1155,15,1,16,1,1,11:00:00,Highly Engaged,R4,237
